id,checkpoint_id,checkpoint_sha256,scale,family,trained_dose,clipping_p,kind,precision,source,loss,delta_loss_vs_A0,S_model,S_block,zero_products,model_products,block_products,R_arch_actual,R_arch_A7,inference_sites,delta_loss_from_p0,delta_S_from_p0
70M:A4-OL1:0.5:clip:0.6,70M:A4-OL1:0.5,400506d278971d470b579e9f27bb48e60c56f10419949e99337cabc96d37dbc6,70M,A4-OL1,0.5,0.6,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.5/sweep.json,5.3895688282667535,1.2898028619896031,0.3559628423003792,0.7202240982318304,12548114337138,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.5:clip:0.7,70M:A4-OL1:0.5,400506d278971d470b579e9f27bb48e60c56f10419949e99337cabc96d37dbc6,70M,A4-OL1,0.5,0.7,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.5/sweep.json,5.3895688282667535,1.2898028619896031,0.3559628423003792,0.7202240982318304,12548114337138,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.5:clip:0.8,70M:A4-OL1:0.5,400506d278971d470b579e9f27bb48e60c56f10419949e99337cabc96d37dbc6,70M,A4-OL1,0.5,0.8,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.5/sweep.json,5.398988159097863,1.2992221928207126,0.35721531886536473,0.7227582498268218,12592265628437,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.009419330831109463,0.0012524765649855052
70M:A4-OL1:0.5:clip:0.9,70M:A4-OL1:0.5,400506d278971d470b579e9f27bb48e60c56f10419949e99337cabc96d37dbc6,70M,A4-OL1,0.5,0.9,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.5/sweep.json,6.054151506818963,1.9543855405418125,0.3585330384966167,0.7254244085388033,12638716815562,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.6645826785522093,0.0025701961962374953
70M:A7-OL1:0.0:clip:0.0,70M:A7-OL1:0.0,e7e8f4659beb38782326268897ec7a4178c51e336048dd8e60287843cc5c991c,70M,A7-OL1,0.0,0.0,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.0/sweep.json,4.941219700864081,0.8414537345869304,0.23562397128038146,0.47674094616317386,8306025744400,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.0:clip:0.1,70M:A7-OL1:0.0,e7e8f4659beb38782326268897ec7a4178c51e336048dd8e60287843cc5c991c,70M,A7-OL1,0.0,0.1,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.0/sweep.json,4.941219700864081,0.8414537345869304,0.23562397128038146,0.47674094616317386,8306025744400,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.0:clip:0.2,70M:A7-OL1:0.0,e7e8f4659beb38782326268897ec7a4178c51e336048dd8e60287843cc5c991c,70M,A7-OL1,0.0,0.2,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.0/sweep.json,4.941219700864081,0.8414537345869304,0.23562397128038146,0.47674094616317386,8306025744400,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.0:clip:0.3,70M:A7-OL1:0.0,e7e8f4659beb38782326268897ec7a4178c51e336048dd8e60287843cc5c991c,70M,A7-OL1,0.0,0.3,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.0/sweep.json,4.941219700864081,0.8414537345869304,0.23562397128038146,0.47674094616317386,8306025744400,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.0:clip:0.4,70M:A7-OL1:0.0,e7e8f4659beb38782326268897ec7a4178c51e336048dd8e60287843cc5c991c,70M,A7-OL1,0.0,0.4,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.0/sweep.json,4.94122252732339,0.8414565610462397,0.23575483436178962,0.4770057230825567,8310638823949,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",2.826459309268614e-06,0.00013086308140816683
70M:A7-OL1:0.0:clip:0.5,70M:A7-OL1:0.0,e7e8f4659beb38782326268897ec7a4178c51e336048dd8e60287843cc5c991c,70M,A7-OL1,0.0,0.5,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.0/sweep.json,4.941654091756019,0.841888125478869,0.23752929857139315,0.4805960188475509,8373190801693,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0004343908919386408,0.0019053272910116992
70M:A7-OL1:0.0:clip:0.6,70M:A7-OL1:0.0,e7e8f4659beb38782326268897ec7a4178c51e336048dd8e60287843cc5c991c,70M,A7-OL1,0.0,0.6,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.0/sweep.json,4.988302278095449,0.8885363118182985,0.2575433600086707,0.5210907212088043,9078710315029,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.047082577231368106,0.02191938872828922
70M:A7-OL1:0.0:clip:0.7,70M:A7-OL1:0.0,e7e8f4659beb38782326268897ec7a4178c51e336048dd8e60287843cc5c991c,70M,A7-OL1,0.0,0.7,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.0/sweep.json,5.282720288581396,1.182954322304246,0.27740625779356304,0.5612795722499566,9778901129500,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.3415005877173156,0.04178228651318158
70M:A7-OL1:0.0:clip:0.8,70M:A7-OL1:0.0,e7e8f4659beb38782326268897ec7a4178c51e336048dd8e60287843cc5c991c,70M,A7-OL1,0.0,0.8,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.0/sweep.json,6.31918942505086,2.2194234587737096,0.2995763699750298,0.6061366392134834,10560424000602,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",1.3779697241867792,0.06395239869464833
70M:A7-OL1:0.0:clip:0.9,70M:A7-OL1:0.0,e7e8f4659beb38782326268897ec7a4178c51e336048dd8e60287843cc5c991c,70M,A7-OL1,0.0,0.9,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.0/sweep.json,8.188545169209588,4.088779202932438,0.32901129843290144,0.6656927003688767,11598040301809,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",3.2473254683455073,0.09338732715251999
70M:A7-OL1:0.01:clip:0.0,70M:A7-OL1:0.01,964673fa17cc204efcb9f60529b25e10c9438ea27c5d9b3720e87ffa51b740ed,70M,A7-OL1,0.01,0.0,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.01/sweep.json,4.936403570090525,0.8366376038133749,0.2422619272358166,0.4901716059792667,8540021601258,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.01:clip:0.1,70M:A7-OL1:0.01,964673fa17cc204efcb9f60529b25e10c9438ea27c5d9b3720e87ffa51b740ed,70M,A7-OL1,0.01,0.1,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.01/sweep.json,4.936403570090525,0.8366376038133749,0.2422619272358166,0.4901716059792667,8540021601258,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.01:clip:0.2,70M:A7-OL1:0.01,964673fa17cc204efcb9f60529b25e10c9438ea27c5d9b3720e87ffa51b740ed,70M,A7-OL1,0.01,0.2,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.01/sweep.json,4.936403570090525,0.8366376038133749,0.2422619272358166,0.4901716059792667,8540021601258,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.01:clip:0.3,70M:A7-OL1:0.01,964673fa17cc204efcb9f60529b25e10c9438ea27c5d9b3720e87ffa51b740ed,70M,A7-OL1,0.01,0.3,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.01/sweep.json,4.936403570090525,0.8366376038133749,0.2422619272358166,0.4901716059792667,8540021601258,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.01:clip:0.4,70M:A7-OL1:0.01,964673fa17cc204efcb9f60529b25e10c9438ea27c5d9b3720e87ffa51b740ed,70M,A7-OL1,0.01,0.4,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.01/sweep.json,4.936403570090525,0.8366376038133749,0.2422619272358166,0.4901716059792667,8540021601258,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.01:clip:0.5,70M:A7-OL1:0.01,964673fa17cc204efcb9f60529b25e10c9438ea27c5d9b3720e87ffa51b740ed,70M,A7-OL1,0.01,0.5,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.01/sweep.json,4.936423520717395,0.8366575544402446,0.24310313599970834,0.4918736342569468,8569675212524,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",1.9950626869658095e-05,0.0008412087638917376
70M:A7-OL1:0.01:clip:0.6,70M:A7-OL1:0.01,964673fa17cc204efcb9f60529b25e10c9438ea27c5d9b3720e87ffa51b740ed,70M,A7-OL1,0.01,0.6,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.01/sweep.json,4.9818483047936795,0.8820823385165291,0.2622626118643305,0.5306392428750161,9245069566146,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.04544473470315413,0.02000068462851387
70M:A7-OL1:0.01:clip:0.7,70M:A7-OL1:0.01,964673fa17cc204efcb9f60529b25e10c9438ea27c5d9b3720e87ffa51b740ed,70M,A7-OL1,0.01,0.7,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.01/sweep.json,5.269459487771141,1.1696935214939908,0.28131247243169455,0.5691830654827537,9916599849928,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.3330559176806158,0.039050545195877945
70M:A7-OL1:0.01:clip:0.8,70M:A7-OL1:0.01,964673fa17cc204efcb9f60529b25e10c9438ea27c5d9b3720e87ffa51b740ed,70M,A7-OL1,0.01,0.8,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.01/sweep.json,6.258215036617933,2.158449070340783,0.3014189528033154,0.6098647602368558,10625377240821,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",1.321811466527408,0.05915702556749877
70M:A7-OL1:0.01:clip:0.9,70M:A7-OL1:0.01,964673fa17cc204efcb9f60529b25e10c9438ea27c5d9b3720e87ffa51b740ed,70M,A7-OL1,0.01,0.9,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.01/sweep.json,7.924281748088859,3.8245157818117086,0.33265314456159184,0.6730612934697312,11726419717272,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",2.9878781779983337,0.09039121732577524
70M:A7-OL1:0.05:clip:0.0,70M:A7-OL1:0.05,93d44301fe633c81d45f74dd74ebac5eff01d95196db60700a614ff8561732be,70M,A7-OL1,0.05,0.0,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.05/sweep.json,4.963675176956245,0.8639092106790942,0.26523924063330423,0.5366618933209184,9349999277042,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.05:clip:0.1,70M:A7-OL1:0.05,93d44301fe633c81d45f74dd74ebac5eff01d95196db60700a614ff8561732be,70M,A7-OL1,0.05,0.1,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.05/sweep.json,4.963675176956245,0.8639092106790942,0.26523924063330423,0.5366618933209184,9349999277042,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.05:clip:0.2,70M:A7-OL1:0.05,93d44301fe633c81d45f74dd74ebac5eff01d95196db60700a614ff8561732be,70M,A7-OL1,0.05,0.2,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.05/sweep.json,4.963675176956245,0.8639092106790942,0.26523924063330423,0.5366618933209184,9349999277042,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.05:clip:0.3,70M:A7-OL1:0.05,93d44301fe633c81d45f74dd74ebac5eff01d95196db60700a614ff8561732be,70M,A7-OL1,0.05,0.3,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.05/sweep.json,4.963675176956245,0.8639092106790942,0.26523924063330423,0.5366618933209184,9349999277042,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.05:clip:0.4,70M:A7-OL1:0.05,93d44301fe633c81d45f74dd74ebac5eff01d95196db60700a614ff8561732be,70M,A7-OL1,0.05,0.4,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.05/sweep.json,4.963675176956245,0.8639092106790942,0.26523924063330423,0.5366618933209184,9349999277042,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.05:clip:0.5,70M:A7-OL1:0.05,93d44301fe633c81d45f74dd74ebac5eff01d95196db60700a614ff8561732be,70M,A7-OL1,0.05,0.5,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.05/sweep.json,4.963675176956245,0.8639092106790942,0.26523924063330423,0.5366618933209184,9349999277042,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.05:clip:0.6,70M:A7-OL1:0.05,93d44301fe633c81d45f74dd74ebac5eff01d95196db60700a614ff8561732be,70M,A7-OL1,0.05,0.6,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.05/sweep.json,5.0028741613647645,0.9031081950876141,0.2799394807275974,0.5664050740902455,9868200256376,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.03919898440851988,0.01470024009429316
70M:A7-OL1:0.05:clip:0.7,70M:A7-OL1:0.05,93d44301fe633c81d45f74dd74ebac5eff01d95196db60700a614ff8561732be,70M,A7-OL1,0.05,0.7,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.05/sweep.json,5.2809042602601135,1.181138293982963,0.29857913420360144,0.6041189195280241,10525270251407,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.3172290833038689,0.03333989357029721
70M:A7-OL1:0.05:clip:0.8,70M:A7-OL1:0.05,93d44301fe633c81d45f74dd74ebac5eff01d95196db60700a614ff8561732be,70M,A7-OL1,0.05,0.8,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.05/sweep.json,6.191748090044281,2.0919821237671306,0.31631216688866215,0.6399983877106497,11150380783277,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",1.2280729130880363,0.05107292625535792
70M:A7-OL1:0.05:clip:0.9,70M:A7-OL1:0.05,93d44301fe633c81d45f74dd74ebac5eff01d95196db60700a614ff8561732be,70M,A7-OL1,0.05,0.9,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.05/sweep.json,7.603761510736138,3.503995544458988,0.3460082381619199,0.7000828224106123,12197202679890,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",2.6400863337798937,0.08076899752861566
70M:A7-OL1:0.1:clip:0.0,70M:A7-OL1:0.1,d4859637b4c72b349154ff4a5795498166226086e853e79c88e9735161054024,70M,A7-OL1,0.1,0.0,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.1/sweep.json,4.950053309900521,0.8502873436233704,0.286939044941761,0.5805673804466706,10114943235227,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.1:clip:0.1,70M:A7-OL1:0.1,d4859637b4c72b349154ff4a5795498166226086e853e79c88e9735161054024,70M,A7-OL1,0.1,0.1,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.1/sweep.json,4.950053309900521,0.8502873436233704,0.286939044941761,0.5805673804466706,10114943235227,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.1:clip:0.2,70M:A7-OL1:0.1,d4859637b4c72b349154ff4a5795498166226086e853e79c88e9735161054024,70M,A7-OL1,0.1,0.2,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.1/sweep.json,4.950053309900521,0.8502873436233704,0.286939044941761,0.5805673804466706,10114943235227,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.1:clip:0.3,70M:A7-OL1:0.1,d4859637b4c72b349154ff4a5795498166226086e853e79c88e9735161054024,70M,A7-OL1,0.1,0.3,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.1/sweep.json,4.950053309900521,0.8502873436233704,0.286939044941761,0.5805673804466706,10114943235227,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.1:clip:0.4,70M:A7-OL1:0.1,d4859637b4c72b349154ff4a5795498166226086e853e79c88e9735161054024,70M,A7-OL1,0.1,0.4,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.1/sweep.json,4.950053309900521,0.8502873436233704,0.286939044941761,0.5805673804466706,10114943235227,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.1:clip:0.5,70M:A7-OL1:0.1,d4859637b4c72b349154ff4a5795498166226086e853e79c88e9735161054024,70M,A7-OL1,0.1,0.5,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.1/sweep.json,4.950053309900521,0.8502873436233704,0.286939044941761,0.5805673804466706,10114943235227,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.1:clip:0.6,70M:A7-OL1:0.1,d4859637b4c72b349154ff4a5795498166226086e853e79c88e9735161054024,70M,A7-OL1,0.1,0.6,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.1/sweep.json,4.979425888089739,0.8796599218125882,0.2974179259609027,0.6017694322780281,10484336277219,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.02937257818921779,0.01047888101914174
70M:A7-OL1:0.1:clip:0.7,70M:A7-OL1:0.1,d4859637b4c72b349154ff4a5795498166226086e853e79c88e9735161054024,70M,A7-OL1,0.1,0.7,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.1/sweep.json,5.261141520632795,1.1613755543556445,0.3155625218642486,0.6384816214992859,11123954902930,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.3110882107322741,0.028623476922487623
70M:A7-OL1:0.1:clip:0.8,70M:A7-OL1:0.1,d4859637b4c72b349154ff4a5795498166226086e853e79c88e9735161054024,70M,A7-OL1,0.1,0.8,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.1/sweep.json,6.1586174534622735,2.058851487185123,0.3339044844146751,0.6755931451412265,11770530938122,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",1.2085641435617527,0.046965439472914094
70M:A7-OL1:0.1:clip:0.9,70M:A7-OL1:0.1,d4859637b4c72b349154ff4a5795498166226086e853e79c88e9735161054024,70M,A7-OL1,0.1,0.9,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.1/sweep.json,7.6748013820873915,3.575035415810241,0.361880662085978,0.7321976974733624,12756724535934,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",2.7247480721868707,0.07494161714421704
70M:A7-OL1:0.5:clip:0.0,70M:A7-OL1:0.5,805168851a5a3a7a6a1852a9ed7b6bbab108537438dbaf46d01b344c6389266a,70M,A7-OL1,0.5,0.0,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.5/sweep.json,5.215804503161526,1.1160385368843757,0.40601944402034107,0.8215042503997552,14312669192503,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.5:clip:0.1,70M:A7-OL1:0.5,805168851a5a3a7a6a1852a9ed7b6bbab108537438dbaf46d01b344c6389266a,70M,A7-OL1,0.5,0.1,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.5/sweep.json,5.215804503161526,1.1160385368843757,0.40601944402034107,0.8215042503997552,14312669192503,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.5:clip:0.2,70M:A7-OL1:0.5,805168851a5a3a7a6a1852a9ed7b6bbab108537438dbaf46d01b344c6389266a,70M,A7-OL1,0.5,0.2,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.5/sweep.json,5.215804503161526,1.1160385368843757,0.40601944402034107,0.8215042503997552,14312669192503,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.5:clip:0.3,70M:A7-OL1:0.5,805168851a5a3a7a6a1852a9ed7b6bbab108537438dbaf46d01b344c6389266a,70M,A7-OL1,0.5,0.3,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.5/sweep.json,5.215804503161526,1.1160385368843757,0.40601944402034107,0.8215042503997552,14312669192503,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.5:clip:0.4,70M:A7-OL1:0.5,805168851a5a3a7a6a1852a9ed7b6bbab108537438dbaf46d01b344c6389266a,70M,A7-OL1,0.5,0.4,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.5/sweep.json,5.215804503161526,1.1160385368843757,0.40601944402034107,0.8215042503997552,14312669192503,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.5:clip:0.5,70M:A7-OL1:0.5,805168851a5a3a7a6a1852a9ed7b6bbab108537438dbaf46d01b344c6389266a,70M,A7-OL1,0.5,0.5,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.5/sweep.json,5.215804503161526,1.1160385368843757,0.40601944402034107,0.8215042503997552,14312669192503,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.5:clip:0.6,70M:A7-OL1:0.5,805168851a5a3a7a6a1852a9ed7b6bbab108537438dbaf46d01b344c6389266a,70M,A7-OL1,0.5,0.6,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.5/sweep.json,5.215804503161526,1.1160385368843757,0.40601944402034107,0.8215042503997552,14312669192503,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.0,0.0
70M:A7-OL1:0.5:clip:0.7,70M:A7-OL1:0.5,805168851a5a3a7a6a1852a9ed7b6bbab108537438dbaf46d01b344c6389266a,70M,A7-OL1,0.5,0.7,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.5/sweep.json,5.205523174189957,1.1057572079128066,0.41039536092710255,0.8303580981433637,14466925477572,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",-0.010281328971569081,0.004375916906761479
70M:A7-OL1:0.5:clip:0.8,70M:A7-OL1:0.5,805168851a5a3a7a6a1852a9ed7b6bbab108537438dbaf46d01b344c6389266a,70M,A7-OL1,0.5,0.8,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A7-OL1_0.5/sweep.json,5.639894910465331,1.5401289441881802,0.43176311945064527,0.8735917528540641,15220164426191,35251191545856,17422513864704,0.49423900585148095,0.49423900585148095,"a,m,h,q_post,k_post,v,z",0.42409040730380454,0.025743675430304203
